location,id,IdLugar,Nombre,Descripcion,Direccion,Municipio,Estado,Facebook,homepage,Latitud,Longitud,websitecontact,Categoria,Genero,Fecha,Hora,Lugar
México,g5v8zplmu-7yz,KovZpZAJllnA,Sie7e,"Sie7e es una experiencia multisensorial que revolucionará todo lo que se ha visto hasta ahora. De la mano de Lilith, diosa de la oscuridad, el público se sumergirá en un viaje lleno de sensualidad, música, arte, erotismo y artistas invitados que reinventarán el concepto del pecado. ¿Estás listo para caer en la tentación?","Dakota S/N, Colonia Nápoles",México,Distrito Federal,null,null,19.3934097,-99.1758118,https://www.ticketmaster.com.mx/sie7e-mexico-distrito-federal-06-18-2021/event/14005ABB8D844C00,Arts & Theatre,Theatre,2021-06-18,20:00:00,Pepsi Center WTC
México,g5v8zplrs7p_7,KovZpZAJllnA,Sie7e,"Sie7e es una experiencia multisensorial que revolucionará todo lo que se ha visto hasta ahora. De la mano de Lilith, diosa de la oscuridad, el público se sumergirá en un viaje lleno de sensualidad, música, arte, erotismo y artistas invitados que reinventarán el concepto del pecado. ¿Estás listo para caer en la tentación?","Dakota S/N, Colonia Nápoles",México,Distrito Federal,null,null,19.3934097,-99.1758118,https://www.ticketmaster.com.mx/sie7e-mexico-distrito-federal-06-19-2021/event/14005ABBF1116644,Arts & Theatre,Theatre,2021-06-19,20:00:00,Pepsi Center WTC
México,1av8zpacvqszd5ue,KovZpZAEedJA,Rockpunzel,"El Rock está de moda en el País de los Áulines y RAPUNZEL lo lleva en la sangre. Rapunzel, hermosa, rubia y de larga, larguísima cabellera, lleva encerrada en la torre de un pueblo fantasma casi 18 años, anhelando poder ver de cerca las luces que año con año, en su cumpleaños, observa colorear el cielo. Será Tony, nuestro principe, quién salvará a Rapunzel de las garras de Malvalena, su supuesta madre, y la llevará a su verdadero hogar. Elenco: Sian Chiong, Elaine Haro, Nikolas Caballero",Eje 4 Sur Xola #809 esq. Nicolás San Juan Col. Del Valle,México,Distrito Federal,null,null,19.396053,-99.161283,https://www.ticketmaster.com.mx/rockpunzel-mexico-distrito-federal-03-28-2022/event/1400585381771AC1,Arts & Theatre,Theatre,2022-03-28,13:30:00,Teatro Xola Julio Prieto
México,g5v8zpnb4fa_o,KovZpZA6EtAA,Carlota,"Un viaje a través la locura de la Emperatriz Carlota, en su trágico Imperio de oropel, por su amor a México y a Maximiliano de Habsburgo, narrado teatro y música en vivo. Dramaturgia y dirección: Rodrigo González",Primera sección del Bosque de Chapultepec,México,Distrito Federal,null,null,19.420308,-99.18186,https://www.ticketmaster.com.mx/carlota-mexico-distrito-federal-07-09-2021/event/14005AAE95505660,Arts & Theatre,Theatre,2021-07-09,19:00:00,Castillo de Chapultepec
México,g5v8zpnbq9po_,KovZpZA6EtAA,Imperio,"Monólogo basado en la novela homónima de Héctor Zagal, sobre los tres últimos días de Maximiliano de Habsburgo, adaptación y dirección: Rodrigo González, música original: Alonso J. Burgos, Alternando Ernesto Godoy / Ricardo Kleinbaum como Maximiliano de Habsburgo.",Primera sección del Bosque de Chapultepec,México,Distrito Federal,null,null,19.420308,-99.18186,https://www.ticketmaster.com.mx/imperio-mexico-distrito-federal-07-10-2021/event/14005AAE9D5E5819,Arts & Theatre,Theatre,2021-07-10,19:00:00,Castillo de Chapultepec
México,g5v8zpnb44g_p,KovZpZA6EtAA,Carlota,"Un viaje a través la locura de la Emperatriz Carlota, en su trágico Imperio de oropel, por su amor a México y a Maximiliano de Habsburgo, narrado teatro y música en vivo. Dramaturgia y dirección: Rodrigo González",Primera sección del Bosque de Chapultepec,México,Distrito Federal,null,null,19.420308,-99.18186,https://www.ticketmaster.com.mx/carlota-mexico-distrito-federal-07-16-2021/event/14005AAE95575665,Arts & Theatre,Theatre,2021-07-16,19:00:00,Castillo de Chapultepec
México,g5v8zpnbq9poh,KovZpZA6EtAA,Imperio,"Monólogo basado en la novela homónima de Héctor Zagal, sobre los tres últimos días de Maximiliano de Habsburgo, adaptación y dirección: Rodrigo González, música original: Alonso J. Burgos, Alternando Ernesto Godoy / Ricardo Kleinbaum como Maximiliano de Habsburgo.",Primera sección del Bosque de Chapultepec,México,Distrito Federal,null,null,19.420308,-99.18186,https://www.ticketmaster.com.mx/imperio-mexico-distrito-federal-07-17-2021/event/14005AAE9D5E581B,Arts & Theatre,Theatre,2021-07-17,19:00:00,Castillo de Chapultepec
México,g5v8zpnb49p_t,KovZpZA6EtAA,Carlota,"Un viaje a través la locura de la Emperatriz Carlota, en su trágico Imperio de oropel, por su amor a México y a Maximiliano de Habsburgo, narrado teatro y música en vivo. Dramaturgia y dirección: Rodrigo González",Primera sección del Bosque de Chapultepec,México,Distrito Federal,null,null,19.420308,-99.18186,https://www.ticketmaster.com.mx/carlota-mexico-distrito-federal-07-23-2021/event/14005AAE955E5669,Arts & Theatre,Theatre,2021-07-23,19:00:00,Castillo de Chapultepec
México,g5v8zpnbq9gol,KovZpZA6EtAA,Imperio,"Monólogo basado en la novela homónima de Héctor Zagal, sobre los tres últimos días de Maximiliano de Habsburgo, adaptación y dirección: Rodrigo González, música original: Alonso J. Burgos, Alternando Ernesto Godoy / Ricardo Kleinbaum como Maximiliano de Habsburgo.",Primera sección del Bosque de Chapultepec,México,Distrito Federal,null,null,19.420308,-99.18186,https://www.ticketmaster.com.mx/imperio-mexico-distrito-federal-07-24-2021/event/14005AAE9D5F581F,Arts & Theatre,Theatre,2021-07-24,19:00:00,Castillo de Chapultepec
México,g5v8zpnb4_4_g,KovZpZA6EtAA,Carlota,"Un viaje a través la locura de la Emperatriz Carlota, en su trágico Imperio de oropel, por su amor a México y a Maximiliano de Habsburgo, narrado teatro y música en vivo. Dramaturgia y dirección: Rodrigo González",Primera sección del Bosque de Chapultepec,México,Distrito Federal,null,null,19.420308,-99.18186,https://www.ticketmaster.com.mx/carlota-mexico-distrito-federal-07-30-2021/event/14005AAE95655675,Arts & Theatre,Theatre,2021-07-30,19:00:00,Castillo de Chapultepec
México,g5v8zpnbq9gon,KovZpZA6EtAA,Imperio,"Monólogo basado en la novela homónima de Héctor Zagal, sobre los tres últimos días de Maximiliano de Habsburgo, adaptación y dirección: Rodrigo González, música original: Alonso J. Burgos, Alternando Ernesto Godoy / Ricardo Kleinbaum como Maximiliano de Habsburgo.",Primera sección del Bosque de Chapultepec,México,Distrito Federal,null,null,19.420308,-99.18186,https://www.ticketmaster.com.mx/imperio-mexico-distrito-federal-07-31-2021/event/14005AAE9D5F5823,Arts & Theatre,Theatre,2021-07-31,19:00:00,Castillo de Chapultepec
México,g5v8zptktrfhw,KovZpZA6EkaA,Secuestro Cash,"SECUESTRO (CASH) Obra emblemática la cual se desarrolla en el interior de una bodega en el Centro de la CDMX se basa en un incidente real, el asalto callejero que involucra a 5 jóvenes, sirve al autor para diseccionar los motores de la violencia social y los contrastes en las formas de vida urbana. Irónica, explosiva y por momentos divertida, la obra es un retrato feroz de las contradicciones humanas, puestas al manifiesto en una situación límite que a todos nos duele y nos atañe: el secuestro.",Perpetua #4 esq. Insurgentes Sur,México,Distrito Federal,null,null,19.365793,-99.181898,https://www.ticketmaster.com.mx/secuestro-cash-mexico-distrito-federal-06-19-2021/event/14005A94E97946FD,Arts & Theatre,Theatre,2021-06-19,17:00:00,Telón de Asfalto
México,g5v8zptktrfj1,KovZpZA6EkaA,Secuestro Cash,"SECUESTRO (CASH) Obra emblemática la cual se desarrolla en el interior de una bodega en el Centro de la CDMX se basa en un incidente real, el asalto callejero que involucra a 5 jóvenes, sirve al autor para diseccionar los motores de la violencia social y los contrastes en las formas de vida urbana. Irónica, explosiva y por momentos divertida, la obra es un retrato feroz de las contradicciones humanas, puestas al manifiesto en una situación límite que a todos nos duele y nos atañe: el secuestro.",Perpetua #4 esq. Insurgentes Sur,México,Distrito Federal,null,null,19.365793,-99.181898,https://www.ticketmaster.com.mx/secuestro-cash-mexico-distrito-federal-06-19-2021/event/14005A94E979470A,Arts & Theatre,Theatre,2021-06-19,19:00:00,Telón de Asfalto
México,g5v8zptoxikay,KovZpZA6EkaA,Esquizofrenia,"En 1914 el prestigiado médico psiquiatra ingles Emile Tuck reúne a un grupo de colegas para demostrarles dos cosas, la primera que no está muerto, la segunda que ha descubierto la cura de la esquizofrenia. Conoceremos los síntomas desde adentro, que aunque es muy peligroso, es la única forma de curar esta terrible enfermedad. Lo lograra? Seremos testigos.. Si sobrevivimos. Actúa: Rafael Perrín.",Perpetua #4 esq. Insurgentes Sur,México,Distrito Federal,null,null,19.365793,-99.181898,https://www.ticketmaster.com.mx/esquizofrenia-mexico-distrito-federal-06-20-2021/event/14005A947EB13179,Arts & Theatre,Theatre,2021-06-20,17:00:00,Telón de Asfalto
México,g5v8zptmmga1i,KovZpZAJt1JA,Blindness,"UNA EXPERIENCIA NARRATIVA, SONORA y LUMINOSA, basada en la novela del premio Nobel José Saramago ""Ensayo Sobre la Ceguera"". La primera INSTALACIÓN DISEÑADA CON DISTANCIA SOCIAL, con la voz de Marina de Tavira (Nominada al Óscar 2019 por ""Roma""). El Teatro de Los Insurgentes se transformó respetando las medidas de distancia social y con todas las medidas de seguridad. Los asistentes se confrontarán con una experiencia inmersiva, adentrándose en un viaje en el tiempo y espacio para encontrarse con la protagonista de esta historia, quien narra una inimaginable pandemia mundial de ceguera, con una conclusión profundamente esperanzadora y alentadora. AVISO IMPORTANTE: La duración de la experiencia es de 70 minutos sin intermedio. Blindness contiene material de alto impacto sonoro y visual, incluyendo periodos prolongados de obscuridad, efectos sonoros reproducidos a alto volumen y cambios bruscos de iluminación. Recomendada para mayores de 13 años.",Insurgentes Sur #1587,México,Distrito Federal,null,null,19.3649902,-99.1819382,https://www.ticketmaster.com.mx/blindness-mexico-distrito-federal-06-17-2021/event/14005A9DEED452A8,Arts & Theatre,Theatre,2021-06-17,18:00:00,Teatro de los Insurgentes
México,g5v8zptmmga1l,KovZpZAJt1JA,Blindness,"UNA EXPERIENCIA NARRATIVA, SONORA y LUMINOSA, basada en la novela del premio Nobel José Saramago ""Ensayo Sobre la Ceguera"". La primera INSTALACIÓN DISEÑADA CON DISTANCIA SOCIAL, con la voz de Marina de Tavira (Nominada al Óscar 2019 por ""Roma""). El Teatro de Los Insurgentes se transformó respetando las medidas de distancia social y con todas las medidas de seguridad. Los asistentes se confrontarán con una experiencia inmersiva, adentrándose en un viaje en el tiempo y espacio para encontrarse con la protagonista de esta historia, quien narra una inimaginable pandemia mundial de ceguera, con una conclusión profundamente esperanzadora y alentadora. AVISO IMPORTANTE: La duración de la experiencia es de 70 minutos sin intermedio. Blindness contiene material de alto impacto sonoro y visual, incluyendo periodos prolongados de obscuridad, efectos sonoros reproducidos a alto volumen y cambios bruscos de iluminación. Recomendada para mayores de 13 años.",Insurgentes Sur #1587,México,Distrito Federal,null,null,19.3649902,-99.1819382,https://www.ticketmaster.com.mx/blindness-mexico-distrito-federal-06-17-2021/event/14005A9DEED452AB,Arts & Theatre,Theatre,2021-06-17,20:00:00,Teatro de los Insurgentes
México,g5v8zptmmg41r,KovZpZAJt1JA,Blindness,"UNA EXPERIENCIA NARRATIVA, SONORA y LUMINOSA, basada en la novela del premio Nobel José Saramago ""Ensayo Sobre la Ceguera"". La primera INSTALACIÓN DISEÑADA CON DISTANCIA SOCIAL, con la voz de Marina de Tavira (Nominada al Óscar 2019 por ""Roma""). El Teatro de Los Insurgentes se transformó respetando las medidas de distancia social y con todas las medidas de seguridad. Los asistentes se confrontarán con una experiencia inmersiva, adentrándose en un viaje en el tiempo y espacio para encontrarse con la protagonista de esta historia, quien narra una inimaginable pandemia mundial de ceguera, con una conclusión profundamente esperanzadora y alentadora. AVISO IMPORTANTE: La duración de la experiencia es de 70 minutos sin intermedio. Blindness contiene material de alto impacto sonoro y visual, incluyendo periodos prolongados de obscuridad, efectos sonoros reproducidos a alto volumen y cambios bruscos de iluminación. Recomendada para mayores de 13 años.",Insurgentes Sur #1587,México,Distrito Federal,null,null,19.3649902,-99.1819382,https://www.ticketmaster.com.mx/blindness-mexico-distrito-federal-06-18-2021/event/14005A9DEED552AF,Arts & Theatre,Theatre,2021-06-18,20:00:00,Teatro de los Insurgentes
México,g5v8zptmmg41c,KovZpZAJt1JA,Blindness,"UNA EXPERIENCIA NARRATIVA, SONORA y LUMINOSA, basada en la novela del premio Nobel José Saramago ""Ensayo Sobre la Ceguera"". La primera INSTALACIÓN DISEÑADA CON DISTANCIA SOCIAL, con la voz de Marina de Tavira (Nominada al Óscar 2019 por ""Roma""). El Teatro de Los Insurgentes se transformó respetando las medidas de distancia social y con todas las medidas de seguridad. Los asistentes se confrontarán con una experiencia inmersiva, adentrándose en un viaje en el tiempo y espacio para encontrarse con la protagonista de esta historia, quien narra una inimaginable pandemia mundial de ceguera, con una conclusión profundamente esperanzadora y alentadora. AVISO IMPORTANTE: La duración de la experiencia es de 70 minutos sin intermedio. Blindness contiene material de alto impacto sonoro y visual, incluyendo periodos prolongados de obscuridad, efectos sonoros reproducidos a alto volumen y cambios bruscos de iluminación. Recomendada para mayores de 13 años.",Insurgentes Sur #1587,México,Distrito Federal,null,null,19.3649902,-99.1819382,https://www.ticketmaster.com.mx/blindness-mexico-distrito-federal-06-18-2021/event/14005A9DEED552AD,Arts & Theatre,Theatre,2021-06-18,18:00:00,Teatro de los Insurgentes
México,g5v8zptmr9a1w,KovZpZAJt1JA,Blindness,"UNA EXPERIENCIA NARRATIVA, SONORA y LUMINOSA, basada en la novela del premio Nobel José Saramago ""Ensayo Sobre la Ceguera"". La primera INSTALACIÓN DISEÑADA CON DISTANCIA SOCIAL, con la voz de Marina de Tavira (Nominada al Óscar 2019 por ""Roma""). El Teatro de Los Insurgentes se transformó respetando las medidas de distancia social y con todas las medidas de seguridad. Los asistentes se confrontarán con una experiencia inmersiva, adentrándose en un viaje en el tiempo y espacio para encontrarse con la protagonista de esta historia, quien narra una inimaginable pandemia mundial de ceguera, con una conclusión profundamente esperanzadora y alentadora. AVISO IMPORTANTE: La duración de la experiencia es de 70 minutos sin intermedio. Blindness contiene material de alto impacto sonoro y visual, incluyendo periodos prolongados de obscuridad, efectos sonoros reproducidos a alto volumen y cambios bruscos de iluminación. Recomendada para mayores de 13 años.",Insurgentes Sur #1587,México,Distrito Federal,null,null,19.3649902,-99.1819382,https://www.ticketmaster.com.mx/blindness-mexico-distrito-federal-06-19-2021/event/14005A9DEF5C52BD,Arts & Theatre,Theatre,2021-06-19,20:00:00,Teatro de los Insurgentes
México,g5v8zptmrpg1d,KovZpZAJt1JA,Blindness,"UNA EXPERIENCIA NARRATIVA, SONORA y LUMINOSA, basada en la novela del premio Nobel José Saramago ""Ensayo Sobre la Ceguera"". La primera INSTALACIÓN DISEÑADA CON DISTANCIA SOCIAL, con la voz de Marina de Tavira (Nominada al Óscar 2019 por ""Roma""). El Teatro de Los Insurgentes se transformó respetando las medidas de distancia social y con todas las medidas de seguridad. Los asistentes se confrontarán con una experiencia inmersiva, adentrándose en un viaje en el tiempo y espacio para encontrarse con la protagonista de esta historia, quien narra una inimaginable pandemia mundial de ceguera, con una conclusión profundamente esperanzadora y alentadora. AVISO IMPORTANTE: La duración de la experiencia es de 70 minutos sin intermedio. Blindness contiene material de alto impacto sonoro y visual, incluyendo periodos prolongados de obscuridad, efectos sonoros reproducidos a alto volumen y cambios bruscos de iluminación. Recomendada para mayores de 13 años.",Insurgentes Sur #1587,México,Distrito Federal,null,null,19.3649902,-99.1819382,https://www.ticketmaster.com.mx/blindness-mexico-distrito-federal-06-19-2021/event/14005A9DEF5B52BB,Arts & Theatre,Theatre,2021-06-19,18:00:00,Teatro de los Insurgentes
México,g5v8zptmrpg1z,KovZpZAJt1JA,Blindness,"UNA EXPERIENCIA NARRATIVA, SONORA y LUMINOSA, basada en la novela del premio Nobel José Saramago ""Ensayo Sobre la Ceguera"". La primera INSTALACIÓN DISEÑADA CON DISTANCIA SOCIAL, con la voz de Marina de Tavira (Nominada al Óscar 2019 por ""Roma""). El Teatro de Los Insurgentes se transformó respetando las medidas de distancia social y con todas las medidas de seguridad. Los asistentes se confrontarán con una experiencia inmersiva, adentrándose en un viaje en el tiempo y espacio para encontrarse con la protagonista de esta historia, quien narra una inimaginable pandemia mundial de ceguera, con una conclusión profundamente esperanzadora y alentadora. AVISO IMPORTANTE: La duración de la experiencia es de 70 minutos sin intermedio. Blindness contiene material de alto impacto sonoro y visual, incluyendo periodos prolongados de obscuridad, efectos sonoros reproducidos a alto volumen y cambios bruscos de iluminación. Recomendada para mayores de 13 años.",Insurgentes Sur #1587,México,Distrito Federal,null,null,19.3649902,-99.1819382,https://www.ticketmaster.com.mx/blindness-mexico-distrito-federal-06-19-2021/event/14005A9DEF5B52B8,Arts & Theatre,Theatre,2021-06-19,16:00:00,Teatro de los Insurgentes
